token,entry_timestamp,exit_timestamp,holding_days,pred_return,actual_return,effective_return,entry_dt,exit_dt,ret_decimal,pnl,exit_date
ANKRUSDT,2025-03-02 15:50:00,2025-03-03 01:40:00,1.0,4.2737164,7.621707901037513,7.406572106943332,2025-03-02 15:50:00+00:00,2025-03-03 01:40:00+00:00,0.07406572106943332,74.06572106943332,2025-03-03
OPUSDT,2025-03-02 15:50:00,2025-03-02 21:35:00,1.0,3.5404632,5.9589384076114165,5.747126489734589,2025-03-02 15:50:00+00:00,2025-03-02 21:35:00+00:00,0.057471264897345886,57.47126489734589,2025-03-02
MINAUSDT,2025-03-02 15:50:00,2025-03-03 00:50:00,1.0,3.5628576,6.976744186046513,6.762897674418622,2025-03-02 15:50:00+00:00,2025-03-03 00:50:00+00:00,0.06762897674418622,67.62897674418622,2025-03-03
NEARUSDT,2025-03-02 15:50:00,2025-03-03 00:40:00,1.0,3.0088272,4.941373534338349,4.731595728643212,2025-03-02 15:50:00+00:00,2025-03-03 00:40:00+00:00,0.04731595728643212,47.31595728643212,2025-03-03
BALUSDT,2025-03-02 15:55:00,2025-03-03 00:10:00,1.0,4.572161,8.353808353808343,8.13720909090907,2025-03-02 15:55:00+00:00,2025-03-03 00:10:00+00:00,0.08137209090909071,81.37209090909072,2025-03-03
ARUSDT,2025-03-04 15:45:00,2025-03-04 15:50:00,1.0,2.086079,-1.136842105263156,-1.3344695578947352,2025-03-04 15:45:00+00:00,2025-03-04 15:50:00+00:00,-0.013344695578947352,-13.344695578947352,2025-03-04
XLMUSDT,2025-03-04 16:45:00,2025-03-04 17:05:00,1.0,1.5140469,2.535832414553475,2.3308632855567835,2025-03-04 16:45:00+00:00,2025-03-04 17:05:00+00:00,0.023308632855567835,23.308632855567836,2025-03-04
FILUSDT,2025-03-04 17:55:00,2025-03-04 23:40:00,1.0,1.6593363,2.99884659746252,2.7929519031141936,2025-03-04 17:55:00+00:00,2025-03-04 23:40:00+00:00,0.027929519031141936,27.929519031141936,2025-03-04
IMXUSDT,2025-03-05 05:35:00,2025-03-05 06:20:00,1.0,1.5007415,3.42245989304812,3.215718395721922,2025-03-05 05:35:00+00:00,2025-03-05 06:20:00+00:00,0.03215718395721922,32.15718395721922,2025-03-05
ETHUSDT,2025-03-05 05:55:00,2025-03-05 11:50:00,1.0,1.7645489,2.276176024279213,2.071725948406677,2025-03-05 05:55:00+00:00,2025-03-05 11:50:00+00:00,0.02071725948406677,20.717259484066773,2025-03-05
EOSUSDT,2025-03-05 06:55:00,2025-03-05 12:20:00,1.0,1.7858938,3.265159669895949,3.058732615715831,2025-03-05 06:55:00+00:00,2025-03-05 12:20:00+00:00,0.030587326157158312,30.587326157158312,2025-03-05
ATOMUSDT,2025-03-05 07:15:00,2025-03-05 12:40:00,1.0,3.2961667,2.797127853391921,2.5916363948129906,2025-03-05 07:15:00+00:00,2025-03-05 12:40:00+00:00,0.025916363948129906,25.916363948129906,2025-03-05
STXUSDT,2025-03-07 02:35:00,2025-03-07 04:35:00,1.0,1.7761683,1.2307692307692233,1.0284089230769178,2025-03-07 02:35:00+00:00,2025-03-07 04:35:00+00:00,0.010284089230769178,10.284089230769178,2025-03-07
BTCUSDT,2025-03-07 03:30:00,2025-03-07 04:20:00,1.0,2.907775,7.160940325497283,6.946725605786597,2025-03-07 03:30:00+00:00,2025-03-07 04:20:00+00:00,0.06946725605786597,69.46725605786597,2025-03-07
ARUSDT,2025-03-09 20:40:00,2025-03-09 21:55:00,1.0,1.541392,2.795031055900615,2.5895437888198813,2025-03-09 20:40:00+00:00,2025-03-09 21:55:00+00:00,0.025895437888198813,25.895437888198813,2025-03-09
ETCUSDT,2025-03-10 00:15:00,2025-03-10 04:00:00,1.0,2.109743,2.467811158798298,2.2629780042918712,2025-03-10 00:15:00+00:00,2025-03-10 04:00:00+00:00,0.022629780042918712,22.62978004291871,2025-03-10
WIFUSDT,2025-03-10 00:25:00,2025-03-10 00:30:00,1.0,1.9302788,3.904791537025518,3.697085858742999,2025-03-10 00:25:00+00:00,2025-03-10 00:30:00+00:00,0.03697085858742999,36.97085858742999,2025-03-10
TRBUSDT,2025-03-10 16:20:00,2025-03-10 17:25:00,1.0,1.6586025,-1.864951768488748,-2.0611237299035245,2025-03-10 16:20:00+00:00,2025-03-10 17:25:00+00:00,-0.020611237299035245,-20.611237299035245,2025-03-10
HFTUSDT,2025-03-11 15:35:00,2025-03-11 21:20:00,1.0,1.6791376,3.203920090463618,2.9976154542027844,2025-03-11 15:35:00+00:00,2025-03-11 21:20:00+00:00,0.029976154542027844,29.976154542027842,2025-03-11
APEUSDT,2025-03-11 16:05:00,2025-03-11 21:25:00,1.0,1.9835852,3.542234332425056,3.3352534059945427,2025-03-11 16:05:00+00:00,2025-03-11 21:25:00+00:00,0.03335253405994543,33.35253405994543,2025-03-11
TRBUSDT,2025-03-12 05:35:00,2025-03-12 07:10:00,1.0,1.9117266,-0.2127659574468087,-0.4122406382978782,2025-03-12 05:35:00+00:00,2025-03-12 07:10:00+00:00,-0.004122406382978782,-4.122406382978782,2025-03-12
ARBUSDT,2025-03-12 06:05:00,2025-03-12 10:50:00,1.0,4.54657,8.897014015843991,8.67932888482632,2025-03-12 06:05:00+00:00,2025-03-12 10:50:00+00:00,0.0867932888482632,86.7932888482632,2025-03-12
FILUSDT,2025-03-12 06:30:00,2025-03-12 10:25:00,1.0,1.5684905,2.3834196891191675,2.178755233160623,2025-03-12 06:30:00+00:00,2025-03-12 10:25:00+00:00,0.02178755233160623,21.78755233160623,2025-03-12
FLOWUSDT,2025-03-12 06:40:00,2025-03-12 14:20:00,1.0,2.2915623,3.046357615894045,2.840367947019873,2025-03-12 06:40:00+00:00,2025-03-12 14:20:00+00:00,0.02840367947019873,28.40367947019873,2025-03-12
SANDUSDT,2025-03-12 07:00:00,2025-03-12 14:15:00,1.0,1.5458127,1.903007980356061,1.6993038674033123,2025-03-12 07:00:00+00:00,2025-03-12 14:15:00+00:00,0.016993038674033123,16.993038674033123,2025-03-12
FLOKIUSDT,2025-03-12 16:40:00,2025-03-12 20:10:00,1.0,1.5854062,1.2093726379440592,1.0070551020408214,2025-03-12 16:40:00+00:00,2025-03-12 20:10:00+00:00,0.010070551020408214,10.070551020408214,2025-03-12
BTCUSDT,2025-03-13 07:50:00,2025-03-13 08:25:00,1.0,1.6516993,1.2661433274246712,1.063712306913156,2025-03-13 07:50:00+00:00,2025-03-13 08:25:00+00:00,0.01063712306913156,10.63712306913156,2025-03-13
NMRUSDT,2025-03-13 21:50:00,2025-03-14 05:15:00,1.0,1.7104949,2.5947596031544213,2.3896726787077327,2025-03-13 21:50:00+00:00,2025-03-14 05:15:00+00:00,0.023896726787077327,23.896726787077327,2025-03-14
CHRUSDT,2025-03-13 22:05:00,2025-03-14 03:55:00,1.0,1.6503642,4.9542272482498575,4.744423747980586,2025-03-13 22:05:00+00:00,2025-03-14 03:55:00+00:00,0.04744423747980586,47.444237479805864,2025-03-14
NEARUSDT,2025-03-13 22:30:00,2025-03-14 06:15:00,1.0,1.508133,9.05797101449274,8.839964130434774,2025-03-13 22:30:00+00:00,2025-03-14 06:15:00+00:00,0.08839964130434774,88.39964130434774,2025-03-14
ENJUSDT,2025-03-13 22:30:00,2025-03-14 05:20:00,1.0,1.8790278,10.437710437710424,10.216945454545456,2025-03-13 22:30:00+00:00,2025-03-14 05:20:00+00:00,0.10216945454545456,102.16945454545456,2025-03-14
YGGUSDT,2025-03-14 12:10:00,2025-03-14 17:40:00,1.0,1.5676411,2.513337285121523,2.308413123888564,2025-03-14 12:10:00+00:00,2025-03-14 17:40:00+00:00,0.02308413123888564,23.08413123888564,2025-03-14
RADUSDT,2025-03-15 15:20:00,2025-03-15 18:10:00,1.0,1.6545721,1.673640167364026,1.4703945606694635,2025-03-15 15:20:00+00:00,2025-03-15 18:10:00+00:00,0.014703945606694635,14.703945606694635,2025-03-15
IOTXUSDT,2025-03-17 01:50:00,2025-03-17 06:30:00,1.0,2.063937,-0.519031141868521,-0.7178935986159263,2025-03-17 01:50:00+00:00,2025-03-17 06:30:00+00:00,-0.007178935986159263,-7.178935986159263,2025-03-17
APEUSDT,2025-03-17 15:20:00,2025-03-17 23:10:00,1.0,2.0683408,3.205629397967174,2.999321344800654,2025-03-17 15:20:00+00:00,2025-03-17 23:10:00+00:00,0.02999321344800654,29.99321344800654,2025-03-17
DASHUSDT,2025-03-17 15:45:00,2025-03-17 23:20:00,1.0,1.7821182,3.926701570680632,3.718952094240824,2025-03-17 15:45:00+00:00,2025-03-17 23:20:00+00:00,0.03718952094240824,37.18952094240824,2025-03-17
TIAUSDT,2025-03-18 19:20:00,2025-03-19 01:55:00,1.0,1.5233921,3.941215764863052,3.7334372745490896,2025-03-18 19:20:00+00:00,2025-03-19 01:55:00+00:00,0.037334372745490896,37.334372745490896,2025-03-19
MASKUSDT,2025-03-18 19:35:00,2025-03-19 06:15:00,1.0,2.1171322,2.934272300469486,2.7285066901408417,2025-03-18 19:35:00+00:00,2025-03-19 06:15:00+00:00,0.027285066901408417,27.285066901408417,2025-03-19
LQTYUSDT,2025-03-18 19:45:00,2025-03-19 09:40:00,1.0,1.7279,2.977232924693523,2.7713814360770472,2025-03-18 19:45:00+00:00,2025-03-19 09:40:00+00:00,0.027713814360770472,27.71381436077047,2025-03-19
ARUSDT,2025-03-19 08:40:00,2025-03-19 14:30:00,1.0,2.2400854,3.9548022598870096,3.746996610169484,2025-03-19 08:40:00+00:00,2025-03-19 14:30:00+00:00,0.03746996610169484,37.46996610169484,2025-03-19
YGGUSDT,2025-03-19 09:10:00,2025-03-19 13:35:00,1.0,4.071435,-0.1047120418848168,-0.3044027225130863,2025-03-19 09:10:00+00:00,2025-03-19 13:35:00+00:00,-0.003044027225130863,-3.044027225130863,2025-03-19
FTTUSDT,2025-03-19 09:30:00,2025-03-19 14:05:00,1.0,2.5914905,4.0339702760085006,3.82600636942676,2025-03-19 09:30:00+00:00,2025-03-19 14:05:00+00:00,0.0382600636942676,38.2600636942676,2025-03-19
WLDUSDT,2025-03-19 09:45:00,2025-03-19 16:50:00,1.0,1.952879,4.046639231824413,3.83865000000001,2025-03-19 09:45:00+00:00,2025-03-19 16:50:00+00:00,0.0383865000000001,38.3865000000001,2025-03-19
1INCHUSDT,2025-03-19 10:35:00,2025-03-19 17:50:00,1.0,1.6828095,2.9227557411273453,2.7170131524008267,2025-03-19 10:35:00+00:00,2025-03-19 17:50:00+00:00,0.027170131524008267,27.17013152400827,2025-03-19
LINKUSDT,2025-03-21 17:15:00,2025-03-21 22:45:00,1.0,3.3988097,5.70676031606673,5.49545250219492,2025-03-21 17:15:00+00:00,2025-03-21 22:45:00+00:00,0.054954525021949197,54.954525021949195,2025-03-21
LRCUSDT,2025-03-21 22:00:00,2025-03-21 22:05:00,1.0,2.126197,8.905315029919034,8.687613305174224,2025-03-21 22:00:00+00:00,2025-03-21 22:05:00+00:00,0.08687613305174224,86.87613305174224,2025-03-21
TLMUSDT,2025-03-22 02:05:00,2025-03-22 02:25:00,1.0,1.5558364,3.1553398058252453,2.9491322815534016,2025-03-22 02:05:00+00:00,2025-03-22 02:25:00+00:00,0.029491322815534016,29.491322815534016,2025-03-22
DYMUSDT,2025-03-23 09:40:00,2025-03-23 12:05:00,1.0,1.6376573,2.588235294117649,2.3831614117647115,2025-03-23 09:40:00+00:00,2025-03-23 12:05:00+00:00,0.023831614117647115,23.831614117647113,2025-03-23
MINAUSDT,2025-03-24 03:30:00,2025-03-24 09:25:00,1.0,2.111706,4.530744336569572,4.321787378640773,2025-03-24 03:30:00+00:00,2025-03-24 09:25:00+00:00,0.04321787378640773,43.21787378640773,2025-03-24
DATAUSDT,2025-03-24 03:35:00,2025-03-24 09:55:00,1.0,2.3293602,4.102096627164986,3.8939965360072826,2025-03-24 03:35:00+00:00,2025-03-24 09:55:00+00:00,0.038939965360072826,38.939965360072826,2025-03-24
LRCUSDT,2025-03-24 03:40:00,2025-03-24 10:45:00,1.0,2.534487,4.240631163708085,4.032254142011826,2025-03-24 03:40:00+00:00,2025-03-24 10:45:00+00:00,0.04032254142011826,40.32254142011826,2025-03-24
HFTUSDT,2025-03-24 03:40:00,2025-03-24 10:05:00,1.0,1.5150086,3.153153153153156,2.946950000000026,2025-03-24 03:40:00+00:00,2025-03-24 10:05:00+00:00,0.02946950000000026,29.46950000000026,2025-03-24
RLCUSDT,2025-03-24 03:45:00,2025-03-24 08:25:00,1.0,2.058296,4.200542005420059,3.992245121951221,2025-03-24 03:45:00+00:00,2025-03-24 08:25:00+00:00,0.03992245121951221,39.92245121951221,2025-03-24
WLDUSDT,2025-03-26 00:30:00,2025-03-26 02:55:00,1.0,1.9101528,8.90165111270639,8.683956712132112,2025-03-26 00:30:00+00:00,2025-03-26 02:55:00+00:00,0.08683956712132111,86.83956712132111,2025-03-26
ZILUSDT,2025-03-26 21:25:00,2025-03-26 21:40:00,1.0,1.5256047,2.228412256267412,2.0240576601671334,2025-03-26 21:25:00+00:00,2025-03-26 21:40:00+00:00,0.020240576601671334,20.240576601671336,2025-03-26
EGLDUSDT,2025-03-27 00:35:00,2025-03-27 04:20:00,1.0,1.8159403,4.154302670623145,3.94609821958456,2025-03-27 00:35:00+00:00,2025-03-27 04:20:00+00:00,0.0394609821958456,39.4609821958456,2025-03-27
ZRXUSDT,2025-03-29 04:40:00,2025-03-29 05:00:00,1.0,1.9422339,0.1727115716753024,-0.027533678756475,2025-03-29 04:40:00+00:00,2025-03-29 05:00:00+00:00,-0.00027533678756475,-0.27533678756475,2025-03-29
ATOMUSDT,2025-03-30 00:15:00,2025-03-30 05:50:00,1.0,1.7822474,5.559845559845565,5.348831428571432,2025-03-30 00:15:00+00:00,2025-03-30 05:50:00+00:00,0.05348831428571432,53.488314285714324,2025-03-30
FLOWUSDT,2025-03-31 11:10:00,2025-03-31 17:15:00,1.0,1.5512478,2.590673575129536,2.3855948186528586,2025-03-31 11:10:00+00:00,2025-03-31 17:15:00+00:00,0.023855948186528586,23.855948186528586,2025-03-31
TNSRUSDT,2025-03-31 11:20:00,2025-03-31 16:45:00,1.0,1.5747033,2.693208430913354,2.487924707259981,2025-03-31 11:20:00+00:00,2025-03-31 16:45:00+00:00,0.02487924707259981,24.87924707259981,2025-03-31
XRPUSDT,2025-03-31 11:30:00,2025-03-31 17:40:00,1.0,3.151049,4.375497215592694,4.166850596658711,2025-03-31 11:30:00+00:00,2025-03-31 17:40:00+00:00,0.04166850596658711,41.66850596658711,2025-03-31
DASHUSDT,2025-03-31 11:50:00,2025-03-31 21:35:00,1.0,1.6266297,2.185430463576159,1.9811617880794552,2025-03-31 11:50:00+00:00,2025-03-31 21:35:00+00:00,0.019811617880794552,19.81161788079455,2025-03-31
HFTUSDT,2025-04-01 08:35:00,2025-04-01 10:40:00,1.0,2.2301059,-14.654767496477222,-14.825372616251764,2025-04-01 08:35:00+00:00,2025-04-01 10:40:00+00:00,-0.14825372616251764,-148.25372616251764,2025-04-01
FLOWUSDT,2025-04-01 13:55:00,2025-04-01 18:00:00,1.0,1.5673091,2.3749999999999885,2.170352374999984,2025-04-01 13:55:00+00:00,2025-04-01 18:00:00+00:00,0.02170352374999984,21.70352374999984,2025-04-01
SHIBUSDT,2025-04-02 13:15:00,2025-04-02 17:55:00,1.0,2.750705,7.322485207100589,7.10794755917159,2025-04-02 13:15:00+00:00,2025-04-02 17:55:00+00:00,0.0710794755917159,71.0794755917159,2025-04-02
YGGUSDT,2025-04-03 16:20:00,2025-04-03 16:30:00,1.0,1.6920806,2.5225225225225114,2.317579999999997,2025-04-03 16:20:00+00:00,2025-04-03 16:30:00+00:00,0.02317579999999997,23.175799999999967,2025-04-03
COMPUSDT,2025-04-04 00:30:00,2025-04-04 01:10:00,1.0,1.7860066,2.2245989304812857,2.0202519572192434,2025-04-04 00:30:00+00:00,2025-04-04 01:10:00+00:00,0.020202519572192434,20.202519572192436,2025-04-04
ORCAUSDT,2025-04-04 09:40:00,2025-04-04 10:10:00,1.0,1.9967672,4.420921544209217,4.21218412204234,2025-04-04 09:40:00+00:00,2025-04-04 10:10:00+00:00,0.0421218412204234,42.1218412204234,2025-04-04
UNIUSDT,2025-04-04 13:55:00,2025-04-04 17:30:00,1.0,2.8090656,5.043227665706052,4.833246253602308,2025-04-04 13:55:00+00:00,2025-04-04 17:30:00+00:00,0.04833246253602308,48.33246253602308,2025-04-04
YGGUSDT,2025-04-05 05:50:00,2025-04-05 10:35:00,1.0,2.0233052,-0.1648351648351771,-0.3644056593406608,2025-04-05 05:50:00+00:00,2025-04-05 10:35:00+00:00,-0.0036440565934066083,-3.6440565934066083,2025-04-05
PYTHUSDT,2025-04-05 07:50:00,2025-04-05 10:30:00,1.0,1.6135492,-0.603070175438591,-0.8017646381578869,2025-04-05 07:50:00+00:00,2025-04-05 10:30:00+00:00,-0.008017646381578869,-8.017646381578869,2025-04-05
ZENUSDT,2025-04-07 12:25:00,2025-04-07 17:15:00,1.0,1.6295418,3.157894736842108,2.9516821052631537,2025-04-07 12:25:00+00:00,2025-04-07 17:15:00+00:00,0.029516821052631537,29.516821052631535,2025-04-07
ARBUSDT,2025-04-07 12:35:00,2025-04-07 16:55:00,1.0,2.0455575,2.880658436213991,2.674999999999983,2025-04-07 12:35:00+00:00,2025-04-07 16:55:00+00:00,0.02674999999999983,26.74999999999983,2025-04-07
ATOMUSDT,2025-04-07 13:05:00,2025-04-07 17:05:00,1.0,1.6163787,2.3809523809523867,2.1762928571428697,2025-04-07 13:05:00+00:00,2025-04-07 17:05:00+00:00,0.021762928571428697,21.762928571428695,2025-04-07
IOTXUSDT,2025-04-08 05:20:00,2025-04-08 14:35:00,1.0,2.059381,3.1418312387791665,2.935650718132843,2025-04-08 05:20:00+00:00,2025-04-08 14:35:00+00:00,0.02935650718132843,29.35650718132843,2025-04-08
CAKEUSDT,2025-04-08 09:25:00,2025-04-08 14:00:00,1.0,1.9266294,1.6823354774863932,1.479072488866895,2025-04-08 09:25:00+00:00,2025-04-08 14:00:00+00:00,0.014790724888668949,14.790724888668949,2025-04-08
GALAUSDT,2025-04-09 02:55:00,2025-04-09 03:15:00,1.0,1.7333924,2.782931354359928,2.5774682745825617,2025-04-09 02:55:00+00:00,2025-04-09 03:15:00+00:00,0.025774682745825617,25.774682745825615,2025-04-09
GNOUSDT,2025-04-09 04:40:00,2025-04-09 10:40:00,1.0,2.1588974,3.42488979315022,3.218143438453702,2025-04-09 04:40:00+00:00,2025-04-09 10:40:00+00:00,0.03218143438453702,32.18143438453702,2025-04-09
GNOUSDT,2025-04-09 10:55:00,2025-04-09 11:00:00,1.0,2.8052676,0.4294149221685465,0.2286565217391345,2025-04-09 10:55:00+00:00,2025-04-09 11:00:00+00:00,0.002286565217391345,2.286565217391345,2025-04-09
EOSUSDT,2025-04-09 13:40:00,2025-04-09 15:20:00,1.0,1.5069412,8.408679927667272,8.19197097649187,2025-04-09 13:40:00+00:00,2025-04-09 15:20:00+00:00,0.0819197097649187,81.91970976491871,2025-04-09
TIAUSDT,2025-04-09 13:45:00,2025-04-10 00:00:00,1.0,2.1106024,10.677618069815184,10.456373511293604,2025-04-09 13:45:00+00:00,2025-04-10 00:00:00+00:00,0.10456373511293604,104.56373511293604,2025-04-10
DOTUSDT,2025-04-09 14:00:00,2025-04-09 15:30:00,1.0,4.7918434,8.889491157937526,8.671821065112816,2025-04-09 14:00:00+00:00,2025-04-09 15:30:00+00:00,0.08671821065112816,86.71821065112816,2025-04-09
EOSUSDT,2025-04-09 16:25:00,2025-04-09 20:50:00,1.0,4.16889,5.652173913043474,5.440975217391286,2025-04-09 16:25:00+00:00,2025-04-09 20:50:00+00:00,0.05440975217391286,54.409752173912864,2025-04-09
ARBUSDT,2025-04-12 11:45:00,2025-04-12 17:15:00,1.0,3.7432678,5.27415143603134,5.063708407310696,2025-04-12 11:45:00+00:00,2025-04-12 17:15:00+00:00,0.050637084073106964,50.63708407310696,2025-04-12
KSMUSDT,2025-04-12 12:10:00,2025-04-12 17:15:00,1.0,1.6258141,0.0,-0.1998999999999973,2025-04-12 12:10:00+00:00,2025-04-12 17:15:00+00:00,-0.001998999999999973,-1.998999999999973,2025-04-12
VOXELUSDT,2025-04-12 12:30:00,2025-04-12 17:20:00,1.0,2.355441,9.41176470588236,9.193050588235296,2025-04-12 12:30:00+00:00,2025-04-12 17:20:00+00:00,0.09193050588235296,91.93050588235296,2025-04-12
EOSUSDT,2025-04-14 00:30:00,2025-04-14 05:20:00,1.0,1.650977,3.61862806796727,3.4114944304594053,2025-04-14 00:30:00+00:00,2025-04-14 05:20:00+00:00,0.03411494430459405,34.114944304594054,2025-04-14
ZROUSDT,2025-04-14 07:55:00,2025-04-14 13:35:00,1.0,4.6763964,9.5808383233533,9.361786227544911,2025-04-14 07:55:00+00:00,2025-04-14 13:35:00+00:00,0.09361786227544912,93.61786227544911,2025-04-14
COMPUSDT,2025-04-15 21:05:00,2025-04-15 23:10:00,1.0,2.1638644,6.725054738817637,6.511711354394745,2025-04-15 21:05:00+00:00,2025-04-15 23:10:00+00:00,0.06511711354394745,65.11711354394745,2025-04-15
CELRUSDT,2025-04-17 16:00:00,2025-04-17 19:45:00,1.0,2.8311613,6.144067796610175,5.931885805084747,2025-04-17 16:00:00+00:00,2025-04-17 19:45:00+00:00,0.05931885805084747,59.31885805084747,2025-04-17
ETCUSDT,2025-04-18 01:50:00,2025-04-18 11:35:00,1.0,1.7112758,3.4682080924855523,3.2613751445086825,2025-04-18 01:50:00+00:00,2025-04-18 11:35:00+00:00,0.032613751445086825,32.61375144508683,2025-04-18
FILUSDT,2025-04-19 01:00:00,2025-04-19 07:15:00,1.0,1.543292,2.133902373966393,1.9297367031208437,2025-04-19 01:00:00+00:00,2025-04-19 07:15:00+00:00,0.019297367031208438,19.297367031208438,2025-04-19
APEUSDT,2025-04-19 11:45:00,2025-04-19 20:20:00,1.0,2.3205526,7.142857142857137,6.928678571428559,2025-04-19 11:45:00+00:00,2025-04-19 20:20:00+00:00,0.06928678571428559,69.2867857142856,2025-04-19
COMPUSDT,2025-04-19 14:15:00,2025-04-19 20:20:00,1.0,2.0719056,3.011093502377177,2.8051743264659423,2025-04-19 14:15:00+00:00,2025-04-19 20:20:00+00:00,0.028051743264659423,28.05174326465942,2025-04-19
ALPHAUSDT,2025-04-19 21:25:00,2025-04-19 23:50:00,1.0,3.0575314,-0.9542943244600768,-1.1522866901054862,2025-04-19 21:25:00+00:00,2025-04-19 23:50:00+00:00,-0.011522866901054862,-11.522866901054861,2025-04-19
SEIUSDT,2025-04-20 01:10:00,2025-04-20 01:25:00,1.0,2.2365124,4.233870967741938,4.025507459677424,2025-04-20 01:10:00+00:00,2025-04-20 01:25:00+00:00,0.04025507459677424,40.25507459677424,2025-04-20
STXUSDT,2025-04-22 09:20:00,2025-04-22 14:25:00,1.0,3.9428494,6.77225559803387,6.558817859093402,2025-04-22 09:20:00+00:00,2025-04-22 14:25:00+00:00,0.06558817859093402,65.58817859093402,2025-04-22
SNXUSDT,2025-04-22 11:20:00,2025-04-23 02:25:00,1.0,2.3974552,4.316546762589912,4.10801798561149,2025-04-22 11:20:00+00:00,2025-04-23 02:25:00+00:00,0.041080179856114896,41.080179856114896,2025-04-23
ICXUSDT,2025-04-22 11:45:00,2025-04-22 19:25:00,1.0,1.577452,3.8500125407574712,3.6424163656884954,2025-04-22 11:45:00+00:00,2025-04-22 19:25:00+00:00,0.03642416365688495,36.42416365688495,2025-04-22
CELRUSDT,2025-04-22 18:05:00,2025-04-22 18:10:00,1.0,1.5051198,6.044180217986822,5.832197901731084,2025-04-22 18:05:00+00:00,2025-04-22 18:10:00+00:00,0.05832197901731084,58.321979017310845,2025-04-22
BNBUSDT,2025-04-22 19:50:00,2025-04-22 20:05:00,1.0,2.1650465,6.64556962025317,6.432385126582285,2025-04-22 19:50:00+00:00,2025-04-22 20:05:00+00:00,0.06432385126582285,64.32385126582285,2025-04-22
FETUSDT,2025-04-22 21:50:00,2025-04-23 02:25:00,1.0,1.755002,0.4674577490111355,0.2666233009708696,2025-04-22 21:50:00+00:00,2025-04-23 02:25:00+00:00,0.002666233009708696,2.666233009708696,2025-04-23
YFIUSDT,2025-04-24 10:50:00,2025-04-24 19:25:00,1.0,1.6330823,2.600216684723742,2.3951188515709765,2025-04-24 10:50:00+00:00,2025-04-24 19:25:00+00:00,0.023951188515709765,23.951188515709767,2025-04-24
ENJUSDT,2025-04-24 14:10:00,2025-04-24 17:15:00,1.0,3.404359,11.521197007481287,11.298266134663336,2025-04-24 14:10:00+00:00,2025-04-24 17:15:00+00:00,0.11298266134663336,112.98266134663336,2025-04-24
LTCUSDT,2025-04-24 19:15:00,2025-04-25 02:15:00,1.0,2.37876,8.819133034379675,8.60160358744395,2025-04-24 19:15:00+00:00,2025-04-25 02:15:00+00:00,0.0860160358744395,86.0160358744395,2025-04-25
QTUMUSDT,2025-04-24 19:45:00,2025-04-25 03:05:00,1.0,1.7128288,2.9557815086308845,2.749972901395137,2025-04-24 19:45:00+00:00,2025-04-25 03:05:00+00:00,0.02749972901395137,27.499729013951367,2025-04-25
AUDIOUSDT,2025-04-24 20:00:00,2025-04-24 22:05:00,1.0,2.1690614,4.038257173219977,3.830284697130693,2025-04-24 20:00:00+00:00,2025-04-24 22:05:00+00:00,0.03830284697130693,38.302846971306934,2025-04-24
ROSEUSDT,2025-04-24 20:10:00,2025-04-24 23:40:00,1.0,2.0884874,0.5299417064122914,0.328982352941165,2025-04-24 20:10:00+00:00,2025-04-24 23:40:00+00:00,0.0032898235294116502,3.2898235294116502,2025-04-24
HOTUSDT,2025-04-25 04:45:00,2025-04-25 13:25:00,1.0,3.2819848,5.979073243647218,5.767221076233153,2025-04-25 04:45:00+00:00,2025-04-25 13:25:00+00:00,0.05767221076233153,57.67221076233153,2025-04-25
GMTUSDT,2025-04-25 12:40:00,2025-04-25 13:25:00,1.0,2.0333016,4.938271604938276,4.728500000000002,2025-04-25 12:40:00+00:00,2025-04-25 13:25:00+00:00,0.04728500000000002,47.285000000000025,2025-04-25
STRKUSDT,2025-04-25 21:15:00,2025-04-25 22:00:00,1.0,1.7116932,3.0658838878017023,2.8598551859100096,2025-04-25 21:15:00+00:00,2025-04-25 22:00:00+00:00,0.028598551859100096,28.5985518591001,2025-04-25
ENSUSDT,2025-04-25 22:05:00,2025-04-26 00:05:00,1.0,1.6850969,3.510758776896932,3.303840770101907,2025-04-25 22:05:00+00:00,2025-04-26 00:05:00+00:00,0.03303840770101907,33.03840770101907,2025-04-26
ARUSDT,2025-04-25 23:10:00,2025-04-26 05:00:00,1.0,1.6093023,-0.1950585175552739,-0.3945685955786704,2025-04-25 23:10:00+00:00,2025-04-26 05:00:00+00:00,-0.003945685955786704,-3.945685955786704,2025-04-26
JTOUSDT,2025-04-26 15:15:00,2025-04-26 21:20:00,1.0,2.2419524,6.221821460775469,6.009484039675384,2025-04-26 15:15:00+00:00,2025-04-26 21:20:00+00:00,0.06009484039675384,60.09484039675384,2025-04-26
ICXUSDT,2025-04-27 10:20:00,2025-04-27 11:10:00,1.0,3.5225246,7.424268954648923,7.209527841008567,2025-04-27 10:20:00+00:00,2025-04-27 11:10:00+00:00,0.07209527841008567,72.09527841008567,2025-04-27
GRTUSDT,2025-04-28 03:05:00,2025-04-28 05:50:00,1.0,4.3600826,14.500234631628343,14.271348662599737,2025-04-28 03:05:00+00:00,2025-04-28 05:50:00+00:00,0.14271348662599737,142.71348662599738,2025-04-28
ZENUSDT,2025-04-28 03:20:00,2025-04-28 09:40:00,1.0,1.7185048,2.776025236593057,2.5705759621451163,2025-04-28 03:20:00+00:00,2025-04-28 09:40:00+00:00,0.025705759621451163,25.705759621451165,2025-04-28
